id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,funniness_average
965870012601790465,momentos en los que las letras de las canci ones sad enc jan perfect men contigo,0,3,0,0,0,0,0,
965904628192808960,hoy me hago la foto de orla no hay corrector sufi cie para las ojeras quee tengo,0,3,0,0,0,0,0,
965791948211712000,hola tienen grupo en wsp cca belloc,0,4,1,0,0,0,0,
630491907496480768,ir votar es como ir al chino vos vas por el cambio volves con los mismos caramel de siempre,1,0,1,3,1,0,0,2.0
965729524393660416,de cada vez me gusta menos twitter me car solo twit tear dar likes,0,3,0,0,0,0,0,
144214311223562241,fb quiere saber qu pienso twitter qu hago foursquare nde estoy piezo creer que fueron invent dos por mis padres,1,2,1,2,0,0,0,1.6667
156853772579123201,le vend iste tu alma al diablo chica lista yo le regal hasta el alma un pobre diablo,1,2,1,0,1,1,0,2.6667
930874801870192640,me gusta que me gustes mo me estas gustan por qu m casi no me gusta nada,0,3,0,0,0,0,0,
310915207222394880,julian vino mas ham brien que nunc aaa nbl,0,3,0,0,0,0,0,
292444639271714817,mam nec car tul marc adores unas minas para cu ndo para el lunes domingo number pm,1,2,1,0,1,1,0,2.6667
965782808823201792,la posta es que los moralist de twitter me tienen los huevos llenos,0,3,0,0,0,0,0,
965677330499887105,esto nos tiene mal martina gomez,0,3,0,0,0,0,0,
965782443922948098,solo tu hermosa juliana number,0,3,0,0,0,0,0,
275001424289595392,feliz dic bre oficial men llego navidad y oficial men pas amos la meta del o los number guido res gracias,0,3,0,0,0,0,0,
965763955464593408,que ganas de unas buenas rabas fritas,0,3,0,0,0,0,0,
568082550591258624,como te fu en el trabajo son las number de la tarde tengo el number de bate ria en el iphone que exp lot adores,1,1,0,1,1,2,1,3.6
965714613651288064,date con qui te mand canci ones porque se pre cup que te salgas de tus gustos,0,4,1,0,0,0,0,
743581504702316544,veces lo que pie como una locura puede convert irs en lo mejor de tu vida,0,3,0,0,0,0,0,
965788542453481472,me star llegar contra esa person que tien lo que sign ica que le diga ma ana,0,3,0,0,0,0,0,
67980970065788929,una madre per don siempre ha venido al mundo para esto feliz dia del madre esch iste,0,3,0,0,0,0,0,
962100557484732416,amiga gres con mi ex el que te puso el cue rno pero est repent ido qu si ser pen deja te hace feliz te apoyo,1,2,1,2,0,0,0,1.6667
315198806465581056,its friday saludos los estan gozan de su spring break como esta esa playa report cor ill ooo,0,3,0,0,0,0,0,
169102090357055488,ncipe azul no amiga es mejor el lobo feroz que te ve mejor te oye mejor te come mejor,1,2,2,0,1,0,0,1.6666666666999999
401569326827712512,todo el mundo comete error el truco consist es meter los cuando nadie te est miran,0,3,0,2,0,0,0,
965683965871960064,corrupt de candida partido son divers comp ran pre sion elector otros ine fepade hagan su trabajo,0,3,0,0,0,0,0,
961218582096072704,pico hace rte el duca en la casa de tu amigo,0,3,1,1,0,0,0,
773266468859318272,pepito de que vive tu papa de las letras ah es crit no sufre diabetes vive man vitamin b,1,0,2,1,2,0,0,2.0
965682132944273409,en dos os ya no estar aqu como quiera,0,3,0,0,0,0,0,
965778870396911617,vendo tropa de elite,0,3,0,0,0,0,0,
927281123402457088,julio nde soy julia,1,0,1,1,2,0,2,3.1667
965300406376108033,hab una vez un tipo con una moza tan brava que le tocaba verse con la esposa esc did,1,2,0,1,2,0,0,2.6667
965928447641096193,algun dia mi tel ono va tene number de bate ria,1,2,2,1,0,0,0,1.3333333333
154239166186651651,ac en mi pais los number reyes magos son male chor gaspar altar xd aja rt,1,1,1,2,1,0,0,2.0
965747840910872576,se acabo el jal bol aqu las cosas cambia ron,0,3,0,0,0,0,0,
965657080366620672,number fans lucia gil,0,3,0,0,0,0,0,
965722117256941574,no soy ni la mitad de lo que buscas,0,3,0,0,0,0,0,
961948802528763907,el primer amor no es la primera person que te gust sino por quien iste cosas que nunca mag nunca vidar,0,5,0,0,0,0,0,
965755441014870016,que tan fuerte les tengo que pegar la gente que abre la vent ill del bondi cuando hay aire,0,3,0,0,0,0,0,
249891469958189057,las mujeres bellas son unas princes dorm ilona los domingos,0,3,0,0,0,0,0,
965656749045960704,la vida veces es una mierda te vamos extra daniel per edo number,0,3,0,0,0,0,0,
431937261929000960,si tu her mano mayor nunca te dijo que eres adopt eres adopt,1,2,1,1,1,1,0,2.5
313790130391494656,nadie me elicit el a del padre por el hijo negro que tengo essien pur qu pur qu,0,4,1,0,0,0,0,
422517271718678529,est iguala este o el globo de oro mejor corto entre los min jug dos de isco mata,1,2,2,1,0,0,0,1.3333
965818095507005441,quiero ser un error pero un error bonito de los que no se vid quiero ser el error de tu vida,0,3,0,0,0,0,0,
379813997542776832,el lugar s seguro para conder un cuerpo es la segunda gina de result dos de google search,1,1,0,0,3,1,0,3.25
965750814672347136,me ha salido el real grano en la nariz,0,4,0,0,0,0,0,
834115494567292929,mi me gust aria que mi suegra fuera una estrella para que te lleve hollywood no para que est vies number os luz,1,0,1,3,2,0,0,2.1667
851998509792456705,tuiter ber mandar un candida preside nci,0,4,0,1,0,0,0,
965752819549724675,milena cala boca,0,3,0,0,0,0,0,
292705986551111680,en pocas sem he pasado de tener solo ad de porter tener carvalho higua vald,0,3,0,0,0,0,0,
738432193387745280,si se e de tus his tes que nadie les causa risa es amor lt number,0,3,0,0,0,0,0,
204240193207799809,qu sign ica viagra vie grade cido xd,1,1,1,2,1,0,0,2.0
695032829063729153,gordo hab lando mal de otro gordo feo del feo mierda del mierda est amos mal guau,0,3,0,0,0,0,0,
944600112805933056,en un examen ver nom bre crib tu nombre pell ido ver en la gui nea pell ido sent rte un tre men idiota,1,0,1,6,3,1,0,2.363636363636364
734896556084736000,ojal te mueras man red bull guau,0,3,1,1,0,0,0,
965721609750200320,estoy bieeen pen dejo,0,3,0,0,0,0,0,
965728240949186560,que se largue llover ahora no pare hasta ma ana,0,4,0,0,0,0,0,
965697215665762304,federal number st se uda el cue tro en el abel sastre deportivo dry number rivadavia number,0,3,0,0,0,0,0,
923285540400590848,tiene pas till para la flo jer si me puede poner una en la boca,1,1,1,1,1,1,0,2.5
439795134809767936,dios per name por esta vida loca que lev ped rito number os su madre le dijo que pagar la compu las number la apago las number,1,2,3,1,0,0,0,1.25
824720206668783616,estoy per dido en el super mercado hay muchas mam ele gir la que tenga s cosas en el carri come zar una nueva vida,1,0,2,2,4,2,0,2.6
965838043629391872,amigo me hack ear el alma,0,3,0,0,0,0,0,
280776757827756032,m tambi me cant la navidad porque vuelvo ver person que no veo en todo el o me trae recuerdos vid able,0,3,0,0,0,0,0,
869763515199873024,ya te hab puesto de fondo de pantal en mi lula pero la gas morra,0,3,0,0,0,0,0,
783283517186772992,operaci parto part amos verga sos pues,0,4,0,0,0,0,0,
965803218319101958,tengo menos sue rte,0,3,0,0,0,0,0,
965691859543756801,hay una segura dora dominicana que pre fier pagar sus bog dos que los client se hacen llamar los mejor en seguro de ley,0,3,0,0,0,0,0,
965937821918945280,no para s,0,3,0,0,0,0,0,
833803346142126080,el que come call come dos veces except si es mudo esos veces nomas comen una vez al a aja aja sue lten pen voy sac and ola bret,1,2,3,0,0,0,0,1.0
965663950649069569,aaaa ayy dios no soy s del dolor que ova rios hijos de puta,0,3,0,0,0,0,0,
965753838782353408,stop stop it la core graf s hermosa cuando los gatos hacen el gus ani number number chile wants got number tour,0,3,0,0,0,0,0,
420685289313419264,sim imam ames guier twitter me men cio nar no te lo voy tui tear number veces ya vete dormir,1,2,1,0,2,0,0,2.3333
921801899057311745,mi mam enc la pas lita en el hotel victoria,0,3,0,0,0,0,0,
965707483326054400,por que tengo que mane jar con lentes ah cierto estoy ciega,1,2,2,1,0,0,0,1.3333
969982517393596417,qu te dic la tele pat hab las por la mente no vendo levi sores para as tele pa a vete la erda ay,1,1,1,3,0,0,0,1.75
965813284657094658,quisiera que est vier abra dome,0,3,0,0,0,0,0,
907696066019110913,oye princes por que no hace mos una fiesta infant una fiesta infant si en tu cara,1,1,3,0,1,0,0,1.5
774604599021875200,ya ando bien toma de mi cob de los minions del control de la tv por que no sal ning lado hoy,1,2,1,2,0,0,0,1.6667
965704975132364800,una pul que era amar ill marca el partido,0,3,0,0,0,0,0,
965761736660971520,tener ler gia es irritable pero no saber qu diablo eres gica es mucho s,0,3,0,0,0,0,0,
940011127379021824,ooo ooo ahuevo,0,4,0,0,0,0,0,
965759043905179648,guan ten los pibes feminist pero los de verdad no los que cha muy para levant min,0,4,1,0,0,0,0,
305525920675020800,el auto corrector del iphone es una mirada,1,0,0,1,2,2,0,3.2
328689073860538373,se or mago quiero apr ender divina ponte en cuatro des date pero usted me quiere coger ves ya vas apr end endo,1,0,1,2,2,0,0,2.2
965715028870664193,seas centro del coraz como yo alfred number me meo encima,0,3,0,0,0,0,0,
356852035829776384,error error es que term dentro,1,2,3,0,0,0,0,1.0
945912689074823168,no hay tra ici s grande que decir qui fue el que te dio el chicle,0,3,0,0,0,0,0,
965770959943847936,en esa foto me veo como un fanta sma,0,3,0,0,0,0,0,
617113179919925248,ayer vol endo de la casa de mi novia vi un unicorn no jodas tenes novia,1,0,0,2,2,1,0,2.8
338466539978244098,cual es tu sue un beso bajo la lluvia el tuyo que com ien llover aww en serio obvio que no pen deja es ser millon rio,1,0,2,4,2,0,0,2.0
878967478180864000,la gente es muy de agar en el amor vivir lament dose por estar la,0,4,0,0,0,0,0,
965766824360103936,mundo youtuber com iona por el grave delito de bryan show su letal salsa victoria,0,3,0,0,0,0,0,
720440777625743360,gui ber cons jar superman que lea las leyes de la aero mica no sabe que volar con los pu os cerrado le quita loci dad,1,2,0,2,1,0,0,2.3333
388863482923188224,eres tan curio que des de leer este tweet vas hacer ctrl haber que pasa ajac his tes,0,3,0,0,0,0,0,
450792041749151744,los amigos valen oro ped rito number os vendi sus amigos para com arse un lula,1,0,2,4,0,0,0,1.6667
965817768372260866,est amos sin luz desde las number hs en doblas director cuando vuelve oficial ede sur,0,4,0,0,0,0,0,
110863039389118464,oiga se or ud hijos tiene tengo number ave maria todos con la misma si pero con diferent mujer,1,1,3,0,0,0,1,2.0
41146888199745536,esta tan fermo que el medico le dijo que la unica esperanza que le queda es la carnac his tes humor,1,0,0,3,1,1,0,2.6
965955345712668672,nunca estuve tan manija de pez ls clases,0,3,0,0,0,0,0,
24417853445,hol esta fir no ahh bus cap his tes humor,0,3,0,1,0,0,0,
965955509319847941,no se te van caer las pelota si sos un quito duca la puta madre simio lech oso,0,3,0,0,1,0,0,
965654828058849281,si no est a mi red soy un jodido sastre,0,3,0,0,0,0,0,
728388576459788288,te quiero mucho cu nto es mucho lo que tardas en contest arme los mensa jes ah no ent once si me qui ere un chingo,1,0,5,0,0,0,0,1.0
931520295164416000,ellos siempre levar la del tera pri venta number,0,3,0,0,0,0,0,
965815922891124736,me pido perd a misma por haber pre sumi tanto,0,3,0,0,0,0,0,
965925469702033408,aaah pero todos aqu somos amigos se man ferr la tima con una cent son risa hmhn jugar est amos aqu para jugar,0,3,0,0,0,0,0,
409749115955068928,iba cami nando me aven taron un huevo que les grito avi ten su mama putos me aven taron una gall,1,0,2,2,0,0,1,2.2
965784587233386496,me voy volver loca con la universidad,0,3,0,0,0,0,0,
901535274131476480,por qu les molest que la historia de manuel tenga tanto xito qu esp era ban de un mundo donde bob dylan es premio nobel de literatura,1,1,3,1,0,0,0,1.25
965949742126641152,lluvia encima hoy hay champions,0,3,0,0,0,0,0,
180326538741415937,hola ma cord cuando me ibas buscar la escuela las casas de mis amigos eso me venis buscar la com aria xd aja rt,1,2,1,2,0,0,0,1.6667
965847946393800704,me dice nada a mi me cant igual,0,3,0,0,0,0,0,
791844495360786433,no hay nada s peligro que una mac horr eno jada tienen el humor de una mujer la fuerza de un hombre,1,2,2,1,0,0,0,1.3333
828394069684473857,nunca falta la gente que se queja de la gente que se queja porque la gente se queja de que gui est viendo el super bowl sm,0,3,0,2,0,0,0,
944826473877331969,hace un o nunca habr mag que ser como soy ahora,0,4,0,0,0,0,0,
957298916877152256,ya pas halloween tate el fra es par lis facial ah ok,1,1,3,0,1,0,0,1.5
965808838694916096,ching como se me pudo vidar el nombre del tipo gordo para greg arlo al grupo alv,0,3,0,0,0,0,0,
796498593972514816,manita arriba orita girls,0,3,0,0,0,0,0,
971046565120004096,estoy en un punto de mi vida en el que no me import entrar en el coraz de nadie con que entre en mi ropa me basta,0,3,2,0,0,0,0,
965805177054941184,odio tanto que algo me de tantas vuelta en la cabeza,0,3,0,0,0,0,0,
965957308672036866,te voy hacer llorar de un beso mar fuerte mi mano te voy besar,0,4,0,0,0,0,0,
806605635844526081,las mirada entre james cristiano me hacen volver creer en el amor,1,1,2,1,1,0,0,1.75
965673354295431169,las voy matar mis hermanas cil hay number pen jos en mi casa,0,4,0,0,0,0,0,
895873389088301056,vi un post en facebook que dice un mes te amo qu barato les sale el amor por eso se les des comp one cada rato,0,4,2,0,0,0,0,
760929514360832004,me caga la gente que quiere lucio nar todo golpes me dan ganas de agar rar los put para que tien dan que eso no est bien,1,1,1,2,1,0,0,2.0
954187486242144256,vamos hacer tt maigos yeah opening,0,3,0,0,0,0,0,
965794083150147584,spira no es estar vivo,0,4,1,0,0,0,0,
435861113415024640,la she eem pio sss,0,3,0,0,0,0,0,
965754765740331009,josu se dist rae con todo calder,0,4,0,0,0,0,0,
960977947640385541,tener senos de mujer pico de gordos,0,3,0,0,1,1,0,
439469056324677632,el no de tu mam ya te salvo de tantas cosas vos ni sabes,0,4,0,0,1,0,0,
965829243992268800,bueno se me apaga el celu trato de dormir,0,4,0,0,1,0,0,
814825001035526144,me llamo yes eni pero puedes lamar la yesi me llamo porfirio nunca me llames porfi ent once mo te llamo no has ten dido,1,0,1,2,2,0,0,2.2
857006885375029249,number por un caf caron la leche de las tetas de katy perry qu,1,0,1,3,1,0,0,2.0
965677410183151617,qui ren drops de sfa fa number,0,3,0,0,0,0,0,
836198312856416256,hola viste que what app te not que vi tu estado bueno fui ver otro en real dad ese estaba des por si te la crees bye,0,3,1,0,0,0,0,
965794666137481217,privat zar la rique social zar la reza,0,3,0,0,0,0,0,
965913021024493568,buen a las pelota dorm como el ogtttt,0,3,0,0,0,0,0,
940834711374647297,nada es posible ver cate la esp alda con la rod ill positiv de mierda,1,2,2,3,5,8,0,3.055555555555556
965711367251677184,es thal en ni joder me estoy meando lav kids number,0,3,0,0,0,0,0,
751152842573045760,eso que no est mi beb benz ema,0,3,0,0,0,0,0,
965819349603889152,mario bautista puedo ser tu gui follow,0,3,0,0,0,0,0,
455790871326105600,hija el what app esta fall ando dice que est en nea estoy en nea abu elo por qu por que yo te sigo viendo bien ellen,1,0,4,0,1,0,0,1.4
965837104105381888,dormir ma ana no la suelto un seg undo,0,4,1,0,0,0,0,
965800198416031744,no version de skam van salir no me gusta ning uno de los cast que he visto,0,3,0,0,0,0,0,
142130984001875969,de quien es el toro que no es ni de juana ni de chana pues el toro de lidia his tes fb,1,1,2,2,0,0,0,1.5
419567929919688704,que hub era tui tea den me robe muchas pelota de la de mcdonalds jajaja,1,1,3,1,0,0,0,1.25
141262031675330560,jai mito en brasil ando en un arbol llega una brasil era le dice jai mito que grose jai mito le dice de argue como lo ves,1,0,4,1,0,0,0,1.2
84716637923717120,manolo hace el amor con una prosti ella dice tengo i no joda eso no es nada yo tengo vhs dvd mp number fb,1,0,6,0,0,0,0,1.0
965740035315240960,salir bailar ir al estadio hay que elegir,0,3,0,0,0,0,0,
504764430933311488,doctor mi novio me lame siempre el mbl igo qu puedo hacer tac ones,1,1,1,1,5,1,1,3.0
606131159072960512,estoy favor de ni una menos reo yo tambi cerr el orto dejame hablar quer conch uda des no sabes por qu te fajo,1,0,4,1,0,0,0,1.2
282341441789915136,en qu escuela estudi adi hiv no estudi ver dad omo lho the ici,1,0,1,3,1,0,0,2.0
800530614692749312,oye ncipe me das tu what app para que plat que mos lo siento lo hablo con mi novia todos los hombres siempre,0,4,0,0,1,0,0,
310520115718410240,qu pas si la tierra fuera un cubo todos seria mos cubano jajaj tie nden cub cubano aja aja hay nadie me quiere,1,0,1,1,2,1,0,2.6
829823496058499073,las gord no se hacen del rogar ellas nomas se hacen del rodar aja aja aja sue lten me va comer,1,1,2,1,1,0,0,1.75
965825775302860800,cambio de pape les,0,3,0,0,0,0,0,
965847430477557760,toda la semana una verga va ser,0,3,0,0,0,0,0,
945358605666193409,lanzar el tel ono cuando est moles des rev isar si est todo bien,0,4,1,1,0,0,0,
94164451800002560,el hecho de que nadie rec lame no sign ica que todos los para das sean perfect fb,1,4,3,0,1,1,0,2.0
965768846002065409,pet ido the resident,0,3,0,0,0,0,0,
102442984074772481,hija mete el arroz sabes qu le pasa las ni as que no comen su comida mam ya se con vier ten en per modelo fb,1,1,0,1,1,2,0,3.25
938635939454132229,hijo ber volver la casa que no mam ya soy auto sufi cie mejor dime tazas de avit debo pone al arroz,1,0,2,1,1,1,0,2.2
145573643320180736,si un nada dor de nado cro niza se ahoga los dem se ahogan tambi dud exist ciales fb,1,0,2,3,1,0,0,1.8333
925910166977105920,de que vas franco de vita ayer en su fiesta de halloween,1,2,3,0,0,0,0,1.0
615551776641675264,me regal aron una cami set de argentina talle y no viene con un manual que me exp que como carme la panza para poder usarla,1,1,2,2,0,0,0,1.5
965683881985937410,qu ganas del nuevo lbum de xxx tent aci,0,4,0,0,0,0,0,
214132346289520640,hola con la fabric de guapos si que nec jajaja tontos me escape,1,0,1,2,1,1,0,2.4
745040545500770304,poner aci ones en el muro de facebook multa de number nuevo cod gode poli cia,0,3,0,2,0,0,0,
796204254415491072,ele cci one susa eng aqui list ando los kai bile para dir usa por si gana trump,0,3,0,0,0,0,0,
965801553172029445,al final la mierda huele igual sea de principe sir ent,0,4,0,1,0,0,0,
258271843260174336,en tu cama son las number am par pade son las number am en la escuela trabajo son las number am par pade son las number am,1,1,1,2,1,0,0,2.0
973356062102425600,en qu se parece una campana una ser ville en que la campana hace til til la ser ville til,1,0,5,0,0,0,0,1.0
307993074368380928,oye amiga me puedes decir un consejo un consejo gracias amiga lo nec aba tranquil sabes que puedes contar conmigo,1,0,1,3,2,0,0,2.1667
879548595501969408,tu novio el que se queja de que llueve de que hace fr de que hace calor cate uno heterosexual,0,3,0,0,0,0,0,
965939268957831169,jersi ola bola top,0,3,0,0,0,0,0,
245007247527264257,per un moment perry,0,3,0,0,0,0,0,
965798545860251648,que fome es estar ferm,0,3,0,0,0,0,0,
965805491631902720,hola hermosa rza yus,0,3,0,0,0,0,0,
965654941284143104,con el calor que hace no salgo afuera ni que me paguen,0,4,0,0,0,0,0,
942607106623938560,no creas mucho no peres mucho no ames mucho porque ese mucho puede doler mucho,0,3,0,0,0,0,0,
220286185942159360,ellos creen tener el poder pero el pueblo es quien tiene la fuerza la vol unt vamos todos follow mas ivo teacher abajo ese tere,0,4,0,0,0,0,0,
411634451253190657,pap ti te gusta pok mon no mucho charmander jos xd,1,0,2,2,0,1,0,2.0
415311367101374464,edesur ponete un par ripoll,0,3,0,0,0,0,0,
909620494600736768,eres la casual dad s bonita que lleg mi vida,0,3,0,0,0,0,0,
954052525035958272,m tambi me star volver al pasado cambia algo,0,3,0,0,0,0,0,
965686922843697154,el bug del humo en el player es genial en tu camara humo en la suya nada pues bien xddddd,0,3,0,2,0,0,0,
965675476583936000,me encula escu char musica aaaaaa,0,3,0,0,0,0,0,
965745655707774977,he estado com endo una bolsa de pico teo des un huevo kinder el dolor de bar riga es real me estoy muri endo,0,4,0,0,0,0,0,
728597694525014016,era una vez un romp cabezas que iba una disc otec no le jar entrar porque lleg armado,1,0,3,1,1,0,0,1.6
965821174138789893,me mandan number fusion ya los tengo de mejor amigos maso,0,3,0,0,0,0,0,
965818464609869824,como le invent cosas uno,0,4,0,1,0,0,0,
965806770902925313,nuevo com enzo,0,4,0,0,0,0,0,
965772432140316672,me da verg enz agena mirar el program de guido adel ante de mis viejos,0,3,1,1,0,0,0,
772456695863717888,top cosas que ella quiere number mmm number ahhh number mmm,1,2,1,0,0,1,1,3.3333
932807406614122496,mad rar es darte cuenta que el amor de tu vida no es una princes ni un ncipe sino una person que coge besa simo no hay s,0,6,2,0,1,0,0,
327541410817531904,es como una gia john paul number como se lo maman entre ellos mos mensa gobernador,0,4,0,0,0,0,0,
889098544300347392,lo,0,3,0,0,0,0,0,
346040687520804864,vos sos una mina buena since gracias como te diste cuenta por los bigot,1,1,0,2,0,1,1,3.25
278589349107478529,no import qui seas qu tipo de sica te guste ni qu parent ser ante todo resp los muertos des can seen paz jenn river,0,3,0,0,0,0,0,
401176742485704704,los number os no sufr por las mate tic sufr cuando mi mam me dejaba per ando en la cola del super la cola van aba no lle gaba,0,4,1,0,0,0,0,
497056925033713664,mujer ada al esposo haz lo que s te gusta el esposo la amarra se va tomar con sus amigos,1,1,2,2,2,3,0,2.6666666666666665
956562681498079233,mo se llama el camp mundi de moto yosi mont omoto el subcamp yokasi mont omoto his tes humo,1,0,1,0,4,0,0,2.6
948259946784845825,hola mo te llamas joaqu ay como la serie cual serie thee joaqu dead,1,1,5,0,0,0,0,1.0
965665829718249473,eso que import abuelo ellos ya son adult tu siempre seras el jefe de la familia al menos para mi,0,3,0,0,0,0,0,
723261332401864704,veces las ver dade riman,0,3,0,0,0,0,0,
283074056939515905,pensar que en ste moment la enana noelia est google ando mo abra arlo sin chupa la pija jaaaaa via julian goes,0,3,1,0,0,0,1,
710860866392993792,la que estudi prosper la que no se opera,1,2,1,1,1,0,0,2.0
965881605679140864,que pajera soy,0,3,0,0,0,0,0,
514127088195223555,tu lula ya no tiene que ser un drill para que te dure la ater dos as gracias good great de xperia number con mara de number mp,0,3,1,0,0,0,0,
400479423855460352,amor as vest ida me veo muy puta no mi amor ash deja me cambio s,1,0,1,1,3,0,0,2.4
290482367058030592,amor ya est dentro te last amor telo des pac duele cuando entra ok vamos intent otro de zapato mal pens dos,1,0,0,4,1,0,0,2.2
606872822724624386,charlie charlie ya lleg el finde nde me puedo ir bs as posada dormir brasil,0,3,0,0,0,0,0,
435845175118934016,mad rar es dejar de agar rar las dos patas de frente tu perro pone bailar,1,2,3,0,0,0,0,1.0
778724905026105344,que pas orita boys los invit que este vierne le caigan al ici dio lect ivo banda se va poner bueno lleven sus prop ios utensil ios,0,3,0,0,0,0,0,
965778518071304192,gabi es muy tierno no estoy cost umbra esto lpm,0,3,0,0,0,0,0,
720602219188523009,qu lindos ojos tien son para deja rte en visto,1,1,1,1,1,1,0,2.5
965697739953770497,mueroo de sue,0,3,0,0,0,0,0,
965795802810650624,capaz que ma ana en smackdown el main event tambi sea el de rel evo australian rawcl,0,3,0,0,0,0,0,
679324629622763520,amigos si no he tui tea mucho no es mi culpa lo que pasa es que la cuenta de donde me robo los tuits tam poco han puesto nada,0,3,0,1,1,0,0,
965803113482514432,arriba cocle cara,0,3,0,0,0,0,0,
965719382570733568,ya me cans que siempre me bol den voy ser bien verga ahora,0,3,0,0,0,0,0,
965749791279009792,fijo hay person que dan follow solo por que son sexys les ha pas,0,4,0,0,0,0,0,
288837355517906944,mir arte en el espejo salir corrie elicit tu mam pap,1,4,5,1,0,0,0,1.1666666666666667
953356431381618688,si leg ramos contra rno en otra vida ni me salud ya bast ante nos afer ramos en esta mo para ser tan tercos ching arnos de nuevo,0,3,1,0,0,0,0,
410417634996269057,soy dees person que pre fier guan tar fr y ngel arse que guan tar calor der tir,0,4,0,0,0,0,0,
965712243865411610,pas pal abra pas pal abra lamentable las bandana oficial dando pena jena jem plo de los estr agos que hace la droga en las person,0,3,0,0,0,0,0,
112996470327738369,hugo ch vez en restaurant tengo serva ok diga algo para ident carlo solo se me cur ren babos adas bien veni sr ch vez,1,2,3,0,1,0,0,1.5
965817361516384256,nunca pens que hacer tweets era tan dented hex,0,3,0,0,0,0,0,
914623210624299009,los ricos tambi lloran pero se limp ian las grim en los de seda entr van rumbo par,1,1,1,1,1,0,1,2.75
890222611304783877,ya des pert pero mis ganas de vivir no,0,3,0,0,0,0,0,
965786164279021568,como term hab lando con un pibe tan ignorant,0,3,0,0,0,0,0,
965785338001182720,que se maneje de una,0,4,0,0,0,0,0,
965666484017156096,muero de sue ami gui,0,3,0,0,0,0,0,
965850819492044801,en talca ligera lluvia hahn cas lda merino un abrazo,0,3,0,0,0,0,0,
836270067025395712,calif con number estrella una pel cula mal sima porque si yo perd number horas ola los dem tambi todos los usu rios de netflix,1,0,0,1,1,1,2,3.8
907240745081475072,eclipse solar terre moto tsunami luces en el cielo hurac ahora le tier pre puesto al apo lips no como en number,1,0,0,1,4,0,0,2.8
934151391223754752,si pier que cuando me scribes algo bonito lo leo como number veces,0,3,0,0,0,0,0,
359864486615724032,yo tambi antes de dormir vento miles de historia que me star que pas aran en mi vida,0,3,0,0,0,0,0,
965768338478690304,que decir aborto suene legal que no sea un pecado mortal posible calle eros abort olega lya,0,4,0,0,0,0,0,
961768368326918144,love de verdad es mi vocal favor,1,1,0,2,2,0,0,2.5
690020036354899969,round one guau,0,3,0,0,0,0,0,
965958260791574529,esto de no hacer nada en mate tic me irrita,0,3,0,0,0,0,0,
821210835951480832,por qu la escoba est feliz por que barrie aja aja aja rianse amigos no todo es vulgar dad,1,1,0,2,1,1,0,2.75
721798346403254272,number de messi al mismo tiempo eva dien puesto como el puto amo un crack dentro fuera de la cancha,0,3,0,0,0,0,0,
454777289729773568,number acto batman es obrero number acto batman es obrero number acto batman es jefe mo se llam la obra el caball ero de la noche sci ende jajaj,1,0,0,0,1,3,1,4.0
351078674633719808,se pie extra la fan cia cuando te das cuenta que las rid en las rod ill no son nada com parada con el coraz,0,3,0,0,0,0,0,
221358684792569857,vierne con de vuelve mega upload mejor s pido gratis rt si te da gusto,0,4,2,0,0,0,0,
965706682222415872,ni confirm ni des mien que est plante dome volver leer fma por number vez,0,3,2,0,0,0,0,
732335691330265088,si la cer vez victoria me guier aqui me jari can zar con gusto guau,1,1,3,0,1,0,0,1.5
834311783254876160,mo se dice ni rfa en chino chin chu papi chin chu mami,1,0,0,4,1,0,0,2.2
623677165045972993,la mujer cambia por dos zones number no las number,1,1,4,0,0,0,0,1.0
805758838536343552,yo hoy me voy dormir temp rano mi lula aja aja aja mi som nio aja aja aja netflix aja aja aja twitter aja aja aja,1,1,3,0,1,0,0,1.5
965890002650583040,se acerca el final del verano extra los mini puti shorts,0,3,0,0,0,0,0,
423071017351647232,facebook siempre est el pen dejo que pone un carro como foto de perfil que eres un transformer,1,2,2,0,1,0,0,1.6667
965725078427258880,nadie cambia el oro por el cobre,0,3,0,0,0,0,0,
972142845560836096,un ver dad ero hombre solo tiene tres pantal ones de mez ill el de batalla el de salir el de tal hear tener s ya son put,0,3,0,0,0,0,0,
965715972597395456,mas una vez se ha comp rob que en nadie se puede conf iar al number,0,4,0,0,0,0,0,
305286022978232321,mujeres ilusas hombres perros mujeres putas hombres gozan mujer hombre enamor as mas claro,0,3,0,0,0,0,0,
743512487371247616,la pereza viaja tan spa cio que pid men la can la seria,0,3,0,0,0,0,0,
402082711898030080,la mejor forma de conciliar el sue es escu chan sica con los aud fon,0,3,0,0,0,0,0,
965692513884557312,estado actual escu chan la bso de fairy tail ando mucho,0,3,0,0,0,0,0,
965677099783778304,men de hoy arroz con and les chul eta salad,0,4,0,0,0,0,0,
657037473068007424,mi me dec hola ya estoy flash ando fama,0,3,0,2,0,0,0,
335134864338735105,amor ser as capaz de serme mira lo important es que ma ana es vierne,1,0,4,0,1,0,0,1.4
965954091649249280,con vos no tengo dudas,0,3,0,0,0,0,0,
762794492856598530,primera medal de oro para colombia estoy ando levant mien pes,0,3,0,0,0,0,0,
373579246033047552,no hay mayor stupid que estar qui voc intent hacer que tu error rez un aci,0,3,0,0,0,0,0,
965757785630740480,llore toda la santa tarde ahora viene hernan me dice esta bas ando vos mas mar icon me puse,0,3,0,0,0,0,0,
965655612385386496,paramedic,0,6,0,0,0,0,0,
